trading_date,delivery_date,open,close
2023-05-08,2023-06-01,35.705,37.1
2023-05-09,2023-06-01,37.475,36.1
2023-05-10,2023-06-01,36.0,34.9
2023-05-11,2023-06-01,34.76,34.805
2023-05-12,2023-06-01,34.995,32.97
2023-05-15,2023-06-01,33.2,32.475
2023-05-16,2023-06-01,32.5,31.95
2023-05-17,2023-06-01,32.0,31.79
2023-05-18,2023-06-01,31.75,30.3
2023-05-19,2023-06-01,29.88,30.04
2023-05-22,2023-06-01,29.5,28.795
2023-05-23,2023-06-01,29.09,29.66
2023-05-24,2023-06-01,29.65,27.85
2023-05-25,2023-06-01,27.975,24.98
2023-05-26,2023-06-01,24.275,24.825
2023-05-29,2023-06-01,25.255,25.0
2023-05-30,2023-06-01,24.35,25.0
2023-05-31,2023-07-01,25.5,25.65
2023-06-01,2023-07-01,25.75,23.22
2023-06-02,2023-07-01,22.89,23.525
2023-06-05,2023-07-01,23.95,29.18
2023-06-06,2023-07-01,28.6,25.5
2023-06-07,2023-07-01,25.1,26.75
2023-06-08,2023-07-01,26.53,26.7
2023-06-09,2023-07-01,26.6,32.775
2023-06-12,2023-07-01,33.0,30.15
2023-06-13,2023-07-01,30.4,35.655
2023-06-14,2023-07-01,35.0,38.25
2023-06-15,2023-07-01,38.065,39.305
2023-06-16,2023-07-01,39.0,32.775
2023-06-19,2023-07-01,32.895,35.395
2023-06-20,2023-07-01,35.5,37.25
2023-06-21,2023-07-01,37.8,37.75
2023-06-22,2023-07-01,37.5,34.35
2023-06-23,2023-07-01,33.75,33.79
2023-06-26,2023-07-01,34.065,32.56
2023-06-27,2023-07-01,32.0,34.95
2023-06-28,2023-07-01,35.2,33.795
2023-06-29,2023-07-01,34.0,34.525
2023-06-30,2023-08-01,35.6,37.65
2023-07-03,2023-08-01,37.5,34.23
2023-07-04,2023-08-01,34.0,35.42
2023-07-05,2023-08-01,34.505,33.945
2023-07-06,2023-08-01,33.745,32.55
2023-07-07,2023-08-01,32.725,33.05
2023-07-10,2023-08-01,32.995,29.625
2023-07-11,2023-08-01,28.82,29.6
2023-07-12,2023-08-01,29.65,26.855
2023-07-13,2023-08-01,27.05,27.24
2023-07-14,2023-08-01,27.1,25.4
2023-07-17,2023-08-01,24.9,25.51
2023-07-18,2023-08-01,25.975,27.65
2023-07-19,2023-08-01,27.285,25.905
2023-07-20,2023-08-01,25.4,28.855
2023-07-21,2023-08-01,28.5,27.685
2023-07-24,2023-08-01,27.25,30.31
2023-07-25,2023-08-01,30.35,33.0
2023-07-26,2023-08-01,33.0,28.85
2023-07-27,2023-08-01,28.935,28.45
2023-07-28,2023-08-01,28.24,25.55
2023-07-31,2023-09-01,26.875,29.05
2023-08-01,2023-09-01,29.17,27.725
2023-08-02,2023-09-01,27.42,28.905
2023-08-03,2023-09-01,28.765,31.12
2023-08-04,2023-09-01,31.22,29.7
2023-08-07,2023-09-01,29.25,30.45
2023-08-08,2023-09-01,30.785,31.05
2023-08-09,2023-09-01,31.5,39.7
2023-08-10,2023-09-01,40.0,37.54
2023-08-11,2023-09-01,37.75,35.9
2023-08-14,2023-09-01,35.8,35.4
2023-08-15,2023-09-01,35.75,40.0
2023-08-16,2023-09-01,39.995,37.25
2023-08-17,2023-09-01,37.29,37.2
2023-08-18,2023-09-01,37.0,37.695
2023-08-21,2023-09-01,40.0,39.98
2023-08-22,2023-09-01,40.7,43.0
2023-08-23,2023-09-01,42.0,36.55
2023-08-24,2023-09-01,32.8,31.7
2023-08-25,2023-09-01,32.005,35.0
2023-08-28,2023-09-01,34.835,37.57
2023-08-29,2023-09-01,37.88,34.51
2023-08-30,2023-09-01,34.175,35.3
2023-08-31,2023-10-01,38.005,35.75
2023-09-01,2023-10-01,36.2,36.88
2023-09-04,2023-10-01,37.0,33.845
2023-09-05,2023-10-01,34.8,34.75
2023-09-06,2023-10-01,34.8,31.075
2023-09-07,2023-10-01,31.075,33.0
2023-09-08,2023-10-01,34.505,34.56
2023-09-11,2023-10-01,35.25,36.4
2023-09-12,2023-10-01,36.0,34.905
2023-09-13,2023-10-01,34.7,38.05
2023-09-14,2023-10-01,37.75,35.45
2023-09-15,2023-10-01,35.0,36.505
2023-09-18,2023-10-01,35.005,34.225
2023-09-19,2023-10-01,34.0,37.35
2023-09-20,2023-10-01,37.3,37.45
2023-09-21,2023-10-01,36.55,38.555
2023-09-22,2023-10-01,37.0,40.175
2023-09-25,2023-10-01,40.0,42.8
2023-09-26,2023-10-01,43.6,39.375
2023-09-27,2023-10-01,39.5,39.42
2023-09-28,2023-10-01,39.0,39.675
2023-09-29,2023-11-01,42.75,42.535
2023-10-02,2023-11-01,42.0,38.575
2023-10-03,2023-11-01,38.0,37.225
2023-10-04,2023-11-01,37.5,37.87
2023-10-05,2023-11-01,37.255,36.395
2023-10-06,2023-11-01,36.0,38.0
2023-10-09,2023-11-01,39.95,43.005
2023-10-10,2023-11-01,44.49,49.4
2023-10-11,2023-11-01,48.9,46.55
2023-10-12,2023-11-01,45.5,53.175
2023-10-13,2023-11-01,52.0,55.275
2023-10-16,2023-11-01,53.0,48.605
2023-10-17,2023-11-01,48.5,49.145
2023-10-18,2023-11-01,49.0,49.995
2023-10-19,2023-11-01,49.0,50.845
2023-10-20,2023-11-01,51.0,50.4
2023-10-23,2023-11-01,48.0,51.1
2023-10-24,2023-11-01,51.0,48.95
2023-10-25,2023-11-01,49.0,50.8
2023-10-26,2023-11-01,51.45,50.63
2023-10-27,2023-11-01,50.9,51.0
2023-10-30,2023-11-01,52.3,49.6
2023-10-31,2023-12-01,52.0,47.9
2023-11-01,2023-12-01,46.605,48.9
2023-11-02,2023-12-01,48.1,49.1
2023-11-03,2023-12-01,49.4,47.955
2023-11-06,2023-12-01,47.34,45.13
2023-11-07,2023-12-01,44.57,46.51
2023-11-08,2023-12-01,46.8,45.65
2023-11-09,2023-12-01,45.5,48.505
2023-11-10,2023-12-01,48.69,46.65
2023-11-13,2023-12-01,46.0,47.2
2023-11-14,2023-12-01,47.5,47.825
2023-11-15,2023-12-01,47.985,46.505
2023-11-16,2023-12-01,47.2,45.825
2023-11-17,2023-12-01,46.2,44.8
2023-11-20,2023-12-01,48.165,45.75
2023-11-21,2023-12-01,46.495,43.85
2023-11-22,2023-12-01,44.55,45.1
2023-11-23,2023-12-01,45.65,46.5
2023-11-24,2023-12-01,45.97,45.8
2023-11-27,2023-12-01,46.5,44.25
2023-11-28,2023-12-01,44.595,43.1
2023-11-29,2023-12-01,42.15,39.8
2023-11-30,2024-01-01,40.465,41.88
2023-12-01,2024-01-01,42.5,43.88
2023-12-04,2024-01-01,42.75,40.42
2023-12-05,2024-01-01,40.505,38.105
2023-12-06,2024-01-01,38.165,39.23
2023-12-07,2024-01-01,39.2,40.33
2023-12-08,2024-01-01,40.5,38.84
2023-12-11,2024-01-01,38.105,36.55
2023-12-12,2024-01-01,36.0,34.86
2023-12-13,2024-01-01,34.5,35.7
2023-12-14,2024-01-01,36.5,34.52
2023-12-15,2024-01-01,34.395,33.8
2023-12-18,2024-01-01,33.895,35.325
2023-12-19,2024-01-01,36.0,33.495
2023-12-20,2024-01-01,33.005,33.975
2023-12-21,2024-01-01,33.975,34.42
2023-12-22,2024-01-01,34.37,34.545
2023-12-27,2024-01-01,35.005,35.255
2023-12-28,2024-01-01,34.84,33.3
2023-12-29,2024-02-01,33.395,32.095
2024-01-02,2024-02-01,33.0,30.275
2024-01-03,2024-02-01,30.75,33.055
2024-01-04,2024-02-01,33.505,33.785
2024-01-05,2024-02-01,32.825,34.275
2024-01-08,2024-02-01,34.0,31.625
2024-01-09,2024-02-01,30.95,31.045
2024-01-10,2024-02-01,31.25,31.19
2024-01-11,2024-02-01,30.6,30.8
2024-01-12,2024-02-01,31.0,31.575
2024-01-15,2024-02-01,31.0,29.945
2024-01-16,2024-02-01,29.905,29.44
2024-01-17,2024-02-01,29.315,27.795
2024-01-18,2024-02-01,27.8,28.035
2024-01-19,2024-02-01,28.485,28.435
2024-01-22,2024-02-01,27.62,27.595
2024-01-23,2024-02-01,27.2,27.125
2024-01-24,2024-02-01,27.25,28.865
2024-01-25,2024-02-01,28.69,27.555
2024-01-26,2024-02-01,27.435,27.7
2024-01-29,2024-02-01,28.43,28.3
2024-01-30,2024-02-01,28.0,29.55
2024-01-31,2024-03-01,29.695,30.2
2024-02-01,2024-03-01,29.955,28.83
2024-02-02,2024-03-01,28.3,29.5
2024-02-05,2024-03-01,30.325,28.125
2024-02-06,2024-03-01,28.55,28.37
2024-02-07,2024-03-01,27.87,28.26
2024-02-08,2024-03-01,28.0,27.72
2024-02-09,2024-03-01,27.24,26.8
2024-02-12,2024-03-01,26.45,25.785
2024-02-13,2024-03-01,25.745,25.43
2024-02-14,2024-03-01,25.185,24.97
2024-02-15,2024-03-01,24.76,24.975
2024-02-16,2024-03-01,24.89,24.69
2024-02-19,2024-03-01,24.88,23.59
2024-02-20,2024-03-01,23.625,23.63
2024-02-21,2024-03-01,23.95,23.95
2024-02-22,2024-03-01,23.865,22.975
2024-02-23,2024-03-01,22.86,23.485
2024-02-26,2024-03-01,23.035,23.85
2024-02-27,2024-03-01,24.05,24.55
2024-02-28,2024-03-01,24.705,25.44
2024-02-29,2024-04-01,26.0,25.3
2024-03-01,2024-04-01,25.48,25.55
2024-03-04,2024-04-01,25.77,26.695
2024-03-05,2024-04-01,26.835,27.295
2024-03-06,2024-04-01,27.45,26.255
2024-03-07,2024-04-01,26.26,26.08
2024-03-08,2024-04-01,25.85,26.58
2024-03-11,2024-04-01,26.15,24.755
2024-03-12,2024-04-01,24.9,24.9
2024-03-13,2024-04-01,24.805,24.63
2024-03-14,2024-04-01,24.6,26.375
2024-03-15,2024-04-01,26.4,27.3
2024-03-18,2024-04-01,27.285,29.1
2024-03-19,2024-04-01,29.01,29.15
2024-03-20,2024-04-01,28.78,27.275
2024-03-21,2024-04-01,27.3,26.675
2024-03-22,2024-04-01,26.45,27.36
2024-03-25,2024-04-01,27.525,28.055
2024-03-26,2024-04-01,28.0,27.55
2024-03-27,2024-04-01,27.1,27.64
2024-04-02,2024-05-01,27.25,26.3
2024-04-03,2024-05-01,26.17,25.79
2024-04-04,2024-05-01,25.785,25.975
2024-04-05,2024-05-01,26.265,26.84
2024-04-08,2024-05-01,26.45,27.8
2024-04-09,2024-05-01,27.745,27.365
2024-04-10,2024-05-01,27.025,27.385
2024-04-11,2024-05-01,27.615,29.45
2024-04-12,2024-05-01,29.375,30.79
2024-04-15,2024-05-01,30.745,31.4
2024-04-16,2024-05-01,31.45,33.5
2024-04-17,2024-05-01,33.245,31.9
2024-04-18,2024-05-01,31.5,32.135
2024-04-19,2024-05-01,32.805,30.695
2024-04-22,2024-05-01,30.25,29.08
2024-04-23,2024-05-01,29.315,28.59
2024-04-24,2024-05-01,28.505,29.13
2024-04-25,2024-05-01,29.47,29.9
2024-04-26,2024-05-01,29.975,29.35
2024-04-29,2024-05-01,28.845,28.15
2024-04-30,2024-06-01,28.0,29.375
2024-05-01,2024-06-01,29.25,28.91
2024-05-02,2024-06-01,29.045,30.9
2024-05-03,2024-06-01,30.9,30.07
2024-05-06,2024-06-01,30.45,31.83
2024-05-07,2024-06-01,31.525,30.705
2024-05-08,2024-06-01,30.84,30.69
2024-05-09,2024-06-01,30.59,30.975
2024-05-10,2024-06-01,30.805,29.87
2024-05-13,2024-06-01,30.0,29.705
2024-05-14,2024-06-01,29.895,29.65
2024-05-15,2024-06-01,29.53,29.475
2024-05-16,2024-06-01,29.5,30.575
2024-05-17,2024-06-01,30.55,30.8
2024-05-20,2024-06-01,31.1,31.71
2024-05-21,2024-06-01,31.725,32.9
2024-05-22,2024-06-01,32.825,34.765
2024-05-23,2024-06-01,34.77,35.37
2024-05-24,2024-06-01,35.39,33.97
2024-05-27,2024-06-01,33.9,35.0
2024-05-28,2024-06-01,35.0,33.545
2024-05-29,2024-06-01,33.6,33.83
2024-05-30,2024-06-01,33.8,34.85
2024-05-31,2024-07-01,35.0,34.69
2024-06-03,2024-07-01,35.09,36.155
2024-06-04,2024-07-01,36.2,34.095
2024-06-05,2024-07-01,33.9,33.395
2024-06-06,2024-07-01,33.385,33.105
2024-06-07,2024-07-01,32.9,33.2
2024-06-10,2024-07-01,33.11,34.44
2024-06-11,2024-07-01,34.2,34.17
2024-06-12,2024-07-01,34.155,35.0
2024-06-13,2024-07-01,35.2,35.795
2024-06-14,2024-07-01,35.575,35.5
2024-06-17,2024-07-01,35.305,34.29
2024-06-18,2024-07-01,34.185,34.67
2024-06-19,2024-07-01,34.65,35.35
2024-06-20,2024-07-01,35.295,34.445
2024-06-21,2024-07-01,34.45,33.95
2024-06-24,2024-07-01,33.85,34.6
2024-06-25,2024-07-01,34.42,34.54
2024-06-26,2024-07-01,34.7,34.055
2024-06-27,2024-07-01,34.1,34.3
2024-06-28,2024-08-01,34.5,34.505
2024-07-01,2024-08-01,34.455,33.445
2024-07-02,2024-08-01,33.435,33.55
2024-07-03,2024-08-01,33.5,32.79
2024-07-04,2024-08-01,32.845,33.49
2024-07-05,2024-08-01,33.555,33.05
2024-07-08,2024-08-01,32.99,32.15
2024-07-09,2024-08-01,32.445,31.1
2024-07-10,2024-08-01,31.245,30.66
2024-07-11,2024-08-01,30.85,31.11
2024-07-12,2024-08-01,31.295,31.585
2024-07-15,2024-08-01,31.69,31.695
2024-07-16,2024-08-01,32.08,32.8
2024-07-17,2024-08-01,33.095,31.555
2024-07-18,2024-08-01,31.745,32.35
2024-07-19,2024-08-01,32.695,31.73
2024-07-22,2024-08-01,31.705,31.89
2024-07-23,2024-08-01,31.705,31.375
2024-07-24,2024-08-01,31.545,32.7
2024-07-25,2024-08-01,32.495,32.045
2024-07-26,2024-08-01,32.045,32.375
2024-07-29,2024-08-01,32.2,33.85
2024-07-30,2024-08-01,33.9,34.54
2024-07-31,2024-09-01,35.25,35.72
2024-08-01,2024-09-01,35.895,36.92
2024-08-02,2024-09-01,36.9,37.105
2024-08-05,2024-09-01,36.895,35.82
2024-08-06,2024-09-01,36.0,36.59
2024-08-07,2024-09-01,36.94,38.75
2024-08-08,2024-09-01,38.505,40.31
2024-08-09,2024-09-01,40.385,40.06
2024-08-12,2024-09-01,39.83,39.82
2024-08-13,2024-09-01,39.55,39.365
2024-08-14,2024-09-01,39.205,38.9
2024-08-15,2024-09-01,38.83,39.65
2024-08-16,2024-09-01,39.575,39.44
2024-08-19,2024-09-01,39.4,39.525
2024-08-20,2024-09-01,39.495,38.16
2024-08-21,2024-09-01,38.01,37.24
2024-08-22,2024-09-01,37.01,36.72
2024-08-23,2024-09-01,36.995,36.625
2024-08-26,2024-09-01,36.845,37.75
2024-08-27,2024-09-01,37.995,38.73
2024-08-28,2024-09-01,38.555,38.3
2024-08-29,2024-09-01,38.42,38.98
2024-08-30,2024-10-01,39.17,39.4
2024-09-02,2024-10-01,39.5,38.59
2024-09-03,2024-10-01,38.48,37.0
2024-09-04,2024-10-01,36.9,35.64
2024-09-05,2024-10-01,35.83,35.865
2024-09-06,2024-10-01,36.4,36.35
2024-09-09,2024-10-01,36.8,37.2
2024-09-10,2024-10-01,37.34,35.585
2024-09-11,2024-10-01,35.31,36.155
2024-09-12,2024-10-01,35.85,35.25
2024-09-13,2024-10-01,35.245,35.75
2024-09-16,2024-10-01,35.23,34.325
2024-09-17,2024-10-01,34.1,35.58
2024-09-18,2024-10-01,35.825,35.63
2024-09-19,2024-10-01,35.51,33.05
2024-09-20,2024-10-01,34.0,34.61
2024-09-23,2024-10-01,35.0,36.185
2024-09-24,2024-10-01,36.295,36.135
2024-09-25,2024-10-01,36.24,37.575
2024-09-26,2024-10-01,37.525,37.585
2024-09-27,2024-10-01,37.75,38.05
2024-09-30,2024-11-01,38.985,38.69
2024-10-01,2024-11-01,38.6,39.285
2024-10-02,2024-11-01,40.25,38.895
2024-10-03,2024-11-01,38.8,39.75
2024-10-04,2024-11-01,39.75,40.75
2024-10-07,2024-11-01,40.49,41.0
2024-10-08,2024-11-01,40.25,38.57
2024-10-09,2024-11-01,39.0,38.555
2024-10-10,2024-11-01,38.6,40.08
2024-10-11,2024-11-01,40.205,39.745
2024-10-14,2024-11-01,39.6,40.575
2024-10-15,2024-11-01,39.6,40.13
2024-10-16,2024-11-01,40.0,39.495
2024-10-17,2024-11-01,39.485,39.59
2024-10-18,2024-11-01,39.515,39.39
2024-10-21,2024-11-01,39.295,40.025
2024-10-22,2024-11-01,39.8,41.075
2024-10-23,2024-11-01,40.99,41.435
2024-10-24,2024-11-01,41.72,42.295
2024-10-25,2024-11-01,42.37,43.6
2024-10-28,2024-11-01,42.35,42.65
2024-10-29,2024-11-01,42.6,42.31
2024-10-30,2024-11-01,42.0,41.06
2024-10-31,2024-12-01,41.5,38.65
2024-11-01,2024-12-01,38.85,38.935
2024-11-04,2024-12-01,39.2,40.52
2024-11-05,2024-12-01,40.51,40.405
2024-11-06,2024-12-01,40.055,40.715
2024-11-07,2024-12-01,40.6,41.6
2024-11-08,2024-12-01,41.6,42.07
2024-11-11,2024-12-01,41.63,43.965
2024-11-12,2024-12-01,43.93,43.55
2024-11-13,2024-12-01,43.225,43.905
2024-11-14,2024-12-01,45.5,46.37
2024-11-15,2024-12-01,46.0,45.745
2024-11-18,2024-12-01,45.35,47.15
2024-11-19,2024-12-01,47.0,46.01
2024-11-20,2024-12-01,45.595,46.625
2024-11-21,2024-12-01,46.95,48.72
2024-11-22,2024-12-01,48.8,46.935
2024-11-25,2024-12-01,47.05,47.91
2024-11-26,2024-12-01,47.5,46.575
2024-11-27,2024-12-01,46.48,46.46
2024-11-28,2024-12-01,46.8,46.26
2024-11-29,2025-01-01,46.75,47.92
2024-12-02,2025-01-01,48.3,48.535
2024-12-03,2025-01-01,48.65,48.455
2024-12-04,2025-01-01,48.0,47.28
2024-12-05,2025-01-01,47.75,46.475
2024-12-06,2025-01-01,46.205,46.55
2024-12-09,2025-01-01,46.35,44.93
2024-12-10,2025-01-01,44.8,45.67
2024-12-11,2025-01-01,45.535,44.72
2024-12-12,2025-01-01,44.715,42.55
2024-12-13,2025-01-01,42.7,41.125
2024-12-16,2025-01-01,40.18,39.5
2024-12-17,2025-01-01,39.8,42.01
2024-12-18,2025-01-01,42.105,41.15
2024-12-19,2025-01-01,41.5,43.535
2024-12-20,2025-01-01,43.715,43.84
2024-12-23,2025-01-01,43.95,45.75
2024-12-24,2025-01-01,45.875,46.19
2024-12-27,2025-01-01,47.0,47.765
2024-12-30,2025-01-01,48.875,47.95
2024-12-31,2025-02-01,48.24,50.525
2025-01-02,2025-02-01,50.555,49.725
2025-01-03,2025-02-01,49.975,49.6
2025-01-06,2025-02-01,49.395,47.21
2025-01-07,2025-02-01,47.0,47.92
2025-01-08,2025-02-01,47.975,45.1
2025-01-09,2025-02-01,44.95,45.225
2025-01-10,2025-02-01,45.0,45.445
2025-01-13,2025-02-01,46.4,48.25
2025-01-14,2025-02-01,48.28,47.305
2025-01-15,2025-02-01,47.4,47.1
2025-01-16,2025-02-01,46.7,46.43
2025-01-17,2025-02-01,46.375,47.4
2025-01-20,2025-02-01,46.795,47.75
2025-01-21,2025-02-01,47.895,49.72
2025-01-22,2025-02-01,50.0,48.795
2025-01-23,2025-02-01,49.42,49.35
2025-01-24,2025-02-01,49.55,49.77
2025-01-27,2025-02-01,48.695,47.925
2025-01-28,2025-02-01,48.37,48.46
2025-01-29,2025-02-01,48.94,51.485
2025-01-30,2025-02-01,51.1,51.515
2025-01-31,2025-03-01,51.51,53.65
2025-02-03,2025-03-01,54.395,53.85
2025-02-04,2025-03-01,53.4,52.355
2025-02-05,2025-03-01,52.15,53.4
2025-02-06,2025-03-01,53.75,54.19
2025-02-07,2025-03-01,54.19,55.98
2025-02-10,2025-03-01,56.675,58.245
2025-02-11,2025-03-01,57.77,56.415
2025-02-12,2025-03-01,56.3,56.075
2025-02-13,2025-03-01,54.5,51.01
2025-02-14,2025-03-01,50.15,50.885
2025-02-17,2025-03-01,49.88,47.735
2025-02-18,2025-03-01,47.55,49.9
2025-02-19,2025-03-01,49.75,47.045
2025-02-20,2025-03-01,47.035,47.47
2025-02-21,2025-03-01,47.6,45.945
2025-02-24,2025-03-01,46.52,47.345
2025-02-25,2025-03-01,47.0,43.99
2025-02-26,2025-03-01,43.85,41.41
2025-02-27,2025-03-01,41.05,45.1
